date,Po,P,U,Ff,VV,tavg,tmin,tmax,prcp,wspd
2010/5/19,752.925,756.525,87.25,1,10.5,25.4,22.2,28.2,45.4,7.4
2010/5/20,753.775,757.4,85.25,1.25,10.875,24.9,21.9,28.6,5.1,7.1
2010/5/21,752.475,756.075,85.25,2.25,16.5,27.6,25.1,31,4.7,9.5
2010/5/22,749.175,752.725,86.75,1.5,10.25,27.7,26.1,29.7,10.9,8.7
2010/5/23,749.425,753.025,74,1.25,17.75,23.7,21.9,28.1,20.2,10.1
2010/5/24,751.65,755.25,70,1.25,21,25.4,18.9,32.1,0,4.7
2010/5/25,752.35,755.95,60.5,1.5,13.5,27.1,22.3,32.7,0,5.6
2010/5/26,752.2,755.775,54.25,1.25,20.75,28.2,22.4,32.3,0,5.6
2010/5/27,752.075,755.65,71.25,1.5,12.75,27.6,25.2,30.5,0,6.3
2010/5/28,752.35,755.95,77.75,1.25,8.25,27.8,26.3,32,11.7,5.6
2010/5/29,751.4,754.975,81,1.25,11.5,27.6,25.4,31.2,33.4,5.3
2010/5/30,751.4,755,80.5,1,13.75,26.2,23.9,30.1,2.5,5.1
2010/5/31,751.95,755.55,83.25,1,7.25,26.2,24.4,29.7,7.1,6.7
2010/6/1,752.15,755.75,65,1.5,12.5,24.2,22.6,26.9,2.9,6.3
2010/6/2,753.5,757.15,89.75,1.25,9,20.7,20,22.6,35.3,7.5
2010/6/3,754.45,758.1,75.25,0.75,18.5,23.7,20.1,28.7,0.4,5.1
2010/6/4,754.4333333,758.0333333,72.66666667,1,13.33333333,25.5,22.3,30.5,0,8.1
2010/6/5,753.425,757.025,61.75,1.5,12.25,26.6,22.7,32.1,0,5.3
2010/6/6,753.75,757.35,65.75,2,9,27.1,24.3,30.8,0,6.4
2010/6/7,754.025,757.625,64.75,2,14.5,26.6,24.8,29.9,0,10.2
2010/6/8,753.275,756.875,67.5,2.25,16.25,26,24.6,29,0,9.9
2010/6/9,751.825,755.425,83.25,2,13.25,26,24.4,29.3,26.4,9.5
2010/6/10,752.85,756.45,86.75,1,10.75,24.7,23.7,26.5,10.9,6.8
2010/6/11,753.5,757.1,83.25,1.25,8,23.7,23.1,25.1,0.3,5.6
2010/6/12,753.075,756.675,82.25,1,6.375,25.3,22.1,29.6,7.4,3.3
2010/6/13,751.7,755.3,83.25,1,8.625,26.7,25.1,32,1.4,5.9
2010/6/14,750.7666667,754.3,78.33333333,1.666666667,15,28.7,27,32.4,0.1,7.7
2010/6/15,750.725,754.275,82.5,1.5,16.25,27.9,25.2,32.3,8.9,9.5
2010/6/16,751.15,754.725,82.25,1.25,15,26.9,25.2,30,0.3,6
2010/6/17,751.2333333,754.7666667,78.66666667,1.333333333,15.16666667,28.8,25.7,32.8,2.5,8.7
2010/6/18,751.525,755.025,73.75,2,21,30,28.1,33.3,0,11.7
2010/6/19,751.725,755.275,70.5,2.5,22.75,30.1,27.8,34.3,0,11.7
2010/6/20,751.375,754.9,68.5,1.5,23.25,30,28.2,32.5,0,9
2010/6/21,751.875,755.4,75,0.75,21.5,28.8,23.6,33.8,76.6,8.1
2010/6/22,752.625,756.175,76,0.75,13.5,28.2,24.2,33.7,0.5,5.7
2010/6/23,751.8,755.3,79.25,1.75,16,28.8,27.3,32.4,9.4,9.2
2010/6/24,748.8,752.3,85.5,1.5,11.75,27.8,26.3,31.6,30.7,7.2
2010/6/25,747.375,750.925,85.75,1.25,15.25,26.8,25.5,28.4,3.3,5.3
2010/6/26,749.95,753.55,91,0.75,5.25,25.2,24.3,26,59.2,3.2
2010/6/27,751.25,754.85,90.25,0.75,6.25,25.5,25,27,7.4,6.8
2010/6/28,751.7,755.3,89.25,1.5,7.25,25.5,25.1,26.4,35.9,7.7
2010/6/29,753,756.6,78,1.5,16.5,27.8,24.2,31.7,2.5,6.2
2010/6/30,752.95,756.5,73.75,1.25,17.75,29.3,25.4,34.1,0.4,2.9
2010/7/1,752.475,756,67.75,1.5,19.25,30.7,26.6,35,0,5.9
2010/7/2,751.85,755.35,63.5,1.5,24.75,31.1,26.8,35.2,0,7.4
2010/7/3,752.275,755.8,62.25,1.5,26.75,31.1,27.7,35.5,0,8.4
2010/7/4,751.95,755.525,64,1.75,25.5,32.1,28,36.6,0,11.1
2010/7/5,750.675,754.175,60,1.75,25,32.2,28.1,37,0,10.2
2010/7/6,750.975,754.475,66,2,25.5,31.4,28.8,35.9,0,10.8
2010/7/7,751.725,755.225,66,1.75,24.25,31.4,29,35.1,0,9.8
2010/7/8,751.925,755.45,62.75,2,27.5,31.8,28.7,36,0,10.1
2010/7/9,751.925,755.475,65,2,25.5,30.8,28.9,34.3,0,12
2010/7/10,752.525,756.05,61.75,2,26.75,31.2,28.4,35,0,11.6
2010/7/11,752.425,755.925,63.75,1.75,27.75,31.3,28.2,35.6,0,10.5
2010/7/12,752.25,755.8,63,2.25,26,31.1,28.1,35.4,0,11
2010/7/13,752.55,756.075,61.5,1.5,27,31.3,28.1,35.4,0,9.6
2010/7/14,752.775,756.325,63.75,1.5,23.5,31.1,27.6,34.8,0,6.3
2010/7/15,752.3,755.85,75.5,1.5,23.75,28.6,27.1,32.7,8.5,7.5
2010/7/16,752.575,756.175,76.25,1.75,24,28.1,26.4,32.4,7.5,8.4
2010/7/17,754.225,757.825,84.5,1.5,20,26.4,25.1,32,7.8,10.2
2010/7/18,754.75,758.35,70.5,1.5,20.25,28.8,24.3,33.7,8.3,7.2
2010/7/19,753.4,756.925,64.75,1.5,21.5,30.4,26.6,35,0,5.9
2010/7/20,752.725,756.25,63.25,1.5,21,30.9,27.7,34.8,0,5.6
2010/7/21,752.1,755.65,78.5,1.75,15,27.5,24.7,32.8,41.7,8.7
2010/7/22,751.75,755.35,81,2.5,24.25,26.5,24.8,30.3,5.9,10.7
2010/7/23,752.275,755.875,82,1.75,18.75,27,25.3,29.7,1.1,9
2010/7/24,752.9,756.5,79,0.666666667,16,29,25.4,33.5,0,6.6
2010/7/25,752.025,755.575,75.25,0.5,14.25,28.8,26,34.2,36.7,5.7
2010/7/26,752.2,755.75,82.5,1,6,28,25.9,32.1,4.1,5.4
2010/7/27,752.425,756.025,86,0.25,7.625,27.1,25.5,29.2,10.2,2.7
2010/7/28,752.575,756.175,87,1.25,8.5,26.4,24.9,30.3,12.5,3.1
2010/7/29,751.425,755,80.25,1,10,27.6,25.1,33.8,18.5,4.1
2010/7/30,751.275,754.825,79,1.5,9.75,28.1,24.9,33.5,2.1,7.4
2010/7/31,752.05,755.575,71.75,2,23,30.3,27.3,34.6,0,9.2
2010/8/1,753.85,757.375,68.25,1.75,25,30.4,27,35.3,0,8.9
2010/8/2,754.15,757.65,67.25,1.75,26.25,30.4,27.1,34.1,0,6.3
2010/8/3,752,755.5,63.25,1,25.25,30.4,26.6,34.8,0,5.6
2010/8/4,750.35,753.9,61.25,1,21,31,26.3,36.1,0,5.3
2010/8/5,750.35,753.85,62,1.5,16.25,30.7,27.2,37.1,0,8
2010/8/6,751.35,754.9,67.25,1.25,22,28.5,25.5,33.4,0,3.9
2010/8/7,749.925,753.475,68.25,0.75,13.75,29.7,25.4,34,1.3,3.6
2010/8/8,749.325,752.85,72.75,1.5,15.5,28.9,25.5,33.7,16.1,4.4
2010/8/9,748.975,752.5,65.25,1.5,18.5,30.9,26.7,35.8,0,4.7
2010/8/10,750.7,754.225,67,1.5,18.5,31,27.5,35.3,0,7.5
2010/8/11,752.675,756.2,70,0.75,17.5,30.1,26.1,34.1,40.1,6.2
2010/8/12,753.375,756.925,76.5,1.5,19.5,28.9,25.8,32.6,11.3,6.8
2010/8/13,752.575,756.15,69.25,1.75,22,30.5,27.4,34.7,0,9.5
2010/8/14,752.875,756.4,65.5,1.75,23.5,31.3,28,35.3,0,7.4
2010/8/15,753.925,757.5,77.25,1.5,17.25,28.6,26,30.7,17.5,6.3
2010/8/16,753.725,757.325,74.5,1.5,19,28.6,26.5,31.7,3.5,6.8
2010/8/17,753.95,757.55,77.25,1.75,24,27.9,26.3,31.2,4.3,7.2
2010/8/18,755.075,758.65,71,1.5,20,28.9,25.3,33,0,5
2010/8/19,756.425,760,78.75,1.5,19.5,27.2,24.7,33.5,20.9,5.7
2010/8/20,756.1,759.7,75.75,0.75,19.25,28,24.5,33.7,13.5,5.9
2010/8/21,754,757.6,74.5,0.75,12.25,28.5,24.2,34.5,0,4.2
2010/8/22,752.825,756.4,71,1.25,14.5,29.8,25.7,35,56.2,8.6
2010/8/23,753,756.55,76.5,1.25,19,28.2,25.1,33.4,8.8,8.1
2010/8/24,754.175,757.775,79.25,1,23.5,27,25,30,22.1,6.2
2010/8/25,754.3,757.9,75.5,1.5,22.5,27.8,24.3,31.7,0.6,6.8
2010/8/26,752.95,756.55,76,1.25,20.5,28.2,25.8,33,6.4,6.5
2010/8/27,752.35,755.95,76.25,0.75,14,27.9,25.1,32.5,27.9,5.7
2010/8/28,752.275,755.85,69.75,1.75,14,28.5,24.7,33.2,0,9.3
2010/8/29,752.2,755.725,61.75,1.5,17.5,29.3,25.2,33.7,0,8.3
2010/8/30,750.3,753.875,54.75,1.75,19,30.3,26.4,35.2,0,9.3
2010/8/31,748.3666667,751.9,51.75,1.5,14.75,31,27.5,35.7,0,8.9
2010/9/1,749.175,752.7,54.5,1.5,9.75,30.9,27.9,35,0,10.1
2010/9/2,749.725,753.25,65.5,2,10,29.4,25.7,32.9,15.3,11.4
2010/9/3,748.025,751.6,97.25,1.75,4.125,25.3,24.9,27.8,128.6,12.3
2010/9/4,750.225,753.825,99,2.5,6.25,25,24.2,27.2,141.5,12
2010/9/5,752,755.575,78.25,1,22.25,28.5,23.6,33.2,0,5.3
2010/9/6,752.2,755.725,77.25,1.5,10.5,29.7,25.8,33.9,0,5.3
2010/9/7,751.6,755.1,78.25,1,14.25,30.2,27,33.9,0,5.9
2010/9/8,751.175,754.675,76,1,11.5,31,26.8,35.9,0,3.8
2010/9/9,751.0333333,754.5333333,78.5,2,12,29.6,26.1,33.3,11.7,7.7
2010/9/10,750.55,754.1,80.75,1.5,8.125,29.4,25.8,34.5,3.9,6.2
2010/9/11,752.8,756.4,97,1,7.25,26.6,25.6,30.4,18.9,5.1
2010/9/12,753.85,757.45,98.75,1.25,5.625,25.4,24,26.6,119.7,7.4
2010/9/13,754.65,758.25,82.75,1.75,18,27.3,23.9,31.8,0.2,8.6
2010/9/14,755.375,758.975,82.25,1.25,19,27.5,24.3,33.2,3.2,6.2
2010/9/15,755.25,758.85,71,1,17.5,28.6,24.3,34.3,0,5.3
2010/9/16,754.325,757.9,75.5,0.75,10.75,28.6,25.4,33.7,40.5,4.8
2010/9/17,753.175,756.75,78.5,1,8.75,28.6,25.6,33.7,0,5.3
2010/9/18,752.325,755.9,67.5,1.25,16.25,30.4,26.1,35.6,0,4.8
2010/9/19,749.95,753.475,66.25,1.5,14.5,31.4,27.6,35.8,0,6.6
2010/9/20,746.375,749.9,65.75,2,17.5,30.1,26.3,35,1.4,9
2010/9/21,750.1,753.7,83.25,2.5,17.5,25.9,24.6,27.1,9.9,11.3
2010/9/22,754.8,758.4,87.5,2,12.75,24.7,24.1,25.8,10,9.2
2010/9/23,755.8,759.4,84.25,0.5,15.5,25.8,23.5,30.2,3.1,3.8
2010/9/24,755.575,759.175,79.5,0.75,15.75,26.2,23.2,31.6,0,3.6
2010/9/25,756.075,759.675,85.25,1,10.25,25.4,24.2,30.2,2.5,3.5
2010/9/26,756.575,760.175,76.25,0.75,10.75,27.7,24.1,32.8,0.1,3
2010/9/27,756.15,759.75,72.5,1,9.75,28.6,25.7,32.8,0,2.3
2010/9/28,756.3,759.9,74.25,0.75,10.25,28.6,25.6,32.9,0,2.6
2010/9/29,756.975,760.575,72,1,15.25,28.1,24.9,33.2,0,5.3
2010/9/30,757.05,760.65,80.25,1.5,11,25.9,23.7,29.5,48.1,8.1
2010/10/1,756.225,759.825,68,1.5,19.75,27.3,23.7,32,0,4.5
2010/10/2,755.975,759.575,66.5,1.75,18.25,28,24,32.1,0,8
2010/10/3,756.975,760.575,59.5,2.25,18.5,26.9,24.6,30.5,0,16.4
2010/10/4,758.05,761.7,43,1,22.5,24.1,22.3,26.6,0,12.2
2010/10/5,757.7,761.4,54,1.25,21.25,23.1,20.9,26.2,0,6.3
2010/10/6,757.075,760.725,56.5,1,17.5,24.5,21.8,28.3,0,3.6
2010/10/7,756.45,760.05,67.25,1.25,9.75,25.3,22.7,28.7,0,5.9
2010/10/8,754.975,758.575,61.75,1,14.5,25.4,23,29.3,0,5
2010/10/9,754.15,757.775,79.75,1,8.75,23.4,21.3,26.1,9.1,4.7
2010/10/10,753.4,757,85,1.25,6.75,24,21.6,27,6,5.1
2010/10/11,755.1,758.7,85.75,1.25,8,26.2,23.7,29.2,0.4,5.3
2010/10/12,756.375,759.975,83,1,10.75,27.5,24.2,32.4,0,1.8
2010/10/13,755.425,759.025,82.5,1,6,28.2,25,32,0,1.7
2010/10/14,754.85,758.45,86.75,1,8.25,27.1,25.3,31.1,11.5,4.5
2010/10/15,756.95,760.575,70.25,2.25,23,25.1,23.3,28.1,1.8,14.3
2010/10/16,757.525,761.175,67.5,1.5,22.5,24,20.8,28.1,0,8
2010/10/17,757.325,760.95,70.5,1.25,18.25,25.3,22.3,29.8,0,5.3
2010/10/18,756.475,760.075,62.5,1.5,19.25,26.3,23.2,30,0,9.2
2010/10/19,755.175,758.775,53.25,2.25,16,26.2,22.9,29.5,0,14.7
2010/10/20,753.5,757.1,53.25,2.75,15.25,24.9,22.4,28,0,18.8
2010/10/21,751.85,755.45,57.25,3,20.5,24.4,22.7,27.8,0,20.1
2010/10/22,752.1,755.7,54,2.25,15,24,21.1,27.9,0,13.4
2010/10/23,751.55,755.15,54.75,1.75,16,24.2,20.3,28.7,0,12.6
2010/10/24,752.975,756.575,60.5,2,18.25,24.4,20.9,28.7,0,9.3
2010/10/25,755.675,759.3,63,1.75,20.75,24.6,22.1,26.8,0,13.5
2010/10/26,759.85,763.525,65.5,2.25,24.5,20.6,19,24.6,0.1,18.2
2010/10/27,762.425,766.15,52.5,2.75,20.5,18.3,16.1,22.1,0,17.7
2010/10/28,762.25,765.975,39,3,22.25,17.3,13.8,21.8,0,18.3
2010/10/29,763.325,767.05,34.25,1.75,25.5,17.9,13.9,22.7,0,16.8
2010/10/30,764.125,767.925,31.75,2,17.75,18,14.2,22.6,0,15.8
2010/10/31,762.725,766.5,44.25,1.25,15,18,14.1,24.3,0,7.5
2010/11/1,761,764.7,53.5,1,14.5,18.6,12.3,26.8,0,3.6
2010/11/2,761.025,764.775,63.25,1.25,14,19.3,14.2,26.3,0,6.5
2010/11/3,762.3,766,39.75,1.5,15,20.6,16.1,25.5,0,12.6
2010/11/4,761.825,765.525,45.5,1.5,9.75,20,16.4,24.2,0,10.4
2010/11/5,760.575,764.275,65,1,8.5,19.5,16.2,21.5,1.7,5.3
2010/11/6,759.275,763,75,1,6.75,20.4,17,25.1,0.4,3.2
2010/11/7,758.575,762.275,62.5,0.5,10.25,21.3,17.4,28.2,0,4.2
2010/11/8,760.125,763.825,43.75,1,18.75,21.3,16.7,28.6,0,10.5
2010/11/9,762.2,765.9,39.75,1.75,15.5,21,16,27.2,0,10.1
2010/11/10,761.05,764.725,51.25,0.75,19.75,19.2,13.1,27.8,0,2.1
2010/11/11,759.85,763.55,61.25,1.25,12.75,19.9,14.3,28.7,0,4.4
2010/11/12,758.05,761.725,48.25,1.25,18.5,21,14.9,28.1,0,4.4
2010/11/13,759.175,762.875,63.75,1,16.5,21.3,16.4,28.5,0,3.3
2010/11/14,761.275,764.925,71.75,1,13.25,22.6,17.8,28.7,0,2.4
2010/11/15,761.325,765,62.75,1.5,12.75,23.1,19.7,27.4,0,8.6
2010/11/16,761.375,765.075,57.75,1.75,11.75,20.2,16.9,24.3,0,12.5
2010/11/17,761.05,764.8,61.75,1.75,17.5,18.3,14.3,23.4,0,7.5
2010/11/18,760.3,764,65,1.25,14,19.6,15.4,25.5,0,4.2
2010/11/19,759.075,762.75,61.75,1.5,13,20.3,17.5,24.5,0,9.6
2010/11/20,756.975,760.65,61.5,1,16.25,20.2,16.3,25.6,0,4.2
2010/11/21,755.45,759.125,79.5,1,8.5,20.8,17.1,25.5,0,3.2
2010/11/22,755.85,759.525,68,1.5,11.25,21.5,19.5,25.2,0,9.5
2010/11/23,757.85,761.575,57.25,1.25,13.75,19.5,15.7,25.1,0,5
2010/11/24,759.025,762.675,65.5,1,10.25,20,16.6,25.2,0,5.3
2010/11/25,760.525,764.25,47,2,15,20,17.2,23.9,0,13.8
2010/11/26,760.35,764.1,55.25,1.25,19,17.6,12.8,23.3,0,4.1
2010/11/27,759.625,763.325,61,0.75,11.75,20,14.9,24.5,0,4.2
2010/11/28,760.15,763.85,63,1,11.2,21.5,17.5,26,0,4.2
2010/11/29,759.525,763.175,63.75,1.375,8.625,21,18,25.4,0,6.8
2010/11/30,758.95,762.65,64.5,1.625,14.375,20.6,16.2,25.3,0,10.1
2010/12/1,758.525,762.275,62,1,17.25,19.6,15.4,24.8,0,5.4
2010/12/2,759.375,763.1,59.57142857,1,16.28571429,20.2,15.5,26.4,0,5.6
2010/12/3,760.975,764.725,46,1.375,21.125,19.5,13.7,25.8,0,6.6
2010/12/4,759.525,763.275,69.66666667,1,12.5,18.9,14.1,25.5,0,3.8
2010/12/5,757.6,761.275,71.14285714,1,7.714285714,20.9,16.6,28.1,0,3.8
2010/12/6,758.325,762.025,59,1.625,12.5,22.3,17.3,28.2,0,10.4
2010/12/7,761.875,765.6,45.125,3.125,9.25,17.7,15.6,23,0,17.9
2010/12/8,760.425,764.225,41.25,1.375,15.25,14.7,11.4,20.6,0,8.6
2010/12/9,758.8,762.55,46.57142857,1.142857143,18.14285714,14.9,8.7,21.5,0,3.8
2010/12/10,756.925,760.65,53.125,1.125,16,17,15.7,18.8,0,5
2010/12/11,756.475,760.2,84.75,1.25,8.125,15.5,14.5,17.1,0.6,4.5
2010/12/12,754.4,758.1,81.75,1,9.625,17.6,14.9,20.3,0,2.7
2010/12/13,754.55,758.225,86.83333333,0.666666667,4.666666667,20.8,17.4,25.8,0,1.8
2010/12/14,757.525,761.225,81.375,1.875,16.875,18.1,16.5,20.7,0,11.1
2010/12/15,758.3,762.075,89.875,2,12.125,13.5,9,16.5,5.5,12.3
2010/12/16,764.475,768.35,71.85714286,2.714285714,21.28571429,6.2,4.9,9,12.8,17.1
2010/12/17,763.5,767.4,58,1.5,19.375,6.8,1.8,14.9,0,9
2010/12/18,761,764.8,65.71428571,0.714285714,19.42857143,10.4,2.5,18.3,0,3.6
2010/12/19,760.3333333,764.0666667,69,0.666666667,11.83333333,16.8,12.5,21.7,0,3.6
2010/12/20,758.6,762.325,70.375,0.75,10.5,18.7,16.3,22.8,0,2.6
2010/12/21,757.175,760.9,69.75,0.875,8.25,19.2,17,25.3,0,2.7
2010/12/22,757.625,761.35,54.375,1,14.75,17.5,13.4,23.8,0,3
2010/12/23,758.35,762.1,58.875,0.375,12.875,16.3,11.1,24.1,0,2.1
2010/12/24,757.925,761.6,62.75,1.25,8.75,17.5,13.6,21.8,0,5.3
2010/12/25,760.35,764.125,83.75,2.125,13,12.1,8.1,19.2,5.2,14.1
2010/12/26,763.85,767.7,53.625,2.5,22.5,9.8,6.1,15.1,0.4,14.1
2010/12/27,761.675,765.5,50,0.571428571,19.57142857,9.9,3.4,18.3,0,2.7
2010/12/28,760.4,764.2,60.625,0.75,12.25,11.4,5.6,21.2,0,2.9
2010/12/29,759.675,763.45,65,0.75,7.375,13.2,7.4,22.9,0,2.4
2010/12/30,761.125,764.9,50.25,2,17.5,14.9,9.4,21.2,0,11.4
2010/12/31,761.75,765.55,31.75,1.5,22.25,13.4,9.6,19.2,0,8.3
2011/1/1,758.6,765.175,46.25,2.5,21.375,10.2,5.5,18.1,0,7.5
2011/1/2,759.25,765.825,47.25,3.375,15.375,9.8,6.2,12.7,0,9.9
2011/1/3,760.45,767.05,76.85714286,4.857142857,10.57142857,6.9,5.7,10.5,1.7,16.4
2011/1/4,760.375,767.075,84.75,3.5,9.375,6,4.6,7.7,16.8,11.4
2011/1/5,758.75,765.4,78.875,3.5,10.625,9,7.1,11.6,0,9.6
2011/1/6,761.7,768.325,66.42857143,6.285714286,19.71428571,8.7,7.6,10.3,0.3,21.8
2011/1/7,763.175,769.825,45.57142857,4.571428571,12.14285714,7,5.3,10.2,0,18.3
2011/1/8,760.35,767,43.14285714,2.857142857,13,10.1,5.1,15.9,0,7.8
2011/1/9,760.1,766.65,44.875,5.125,15.75,11,9.7,13.1,0,18.5
2011/1/10,760.25,766.85,39.125,5.375,14.125,9.1,7.4,11.7,0,19.2
2011/1/11,759.4,766.05,71,5.125,9.5,5.9,4.1,9.5,1.4,18.8
2011/1/12,759.125,765.85,72.75,2.875,14.25,5.5,2.6,8.7,6.4,9.9
2011/1/13,758.6,765.175,62.25,2.5,17.375,10.3,7.4,14.4,0,7.1
2011/1/14,757.025,763.55,60,3.375,16,13.6,8.2,21.7,0,8.7
2011/1/15,761.225,767.75,47.25,5.875,19,11.3,8.7,14.8,0,23.1
2011/1/16,762.625,769.275,44.875,2.875,20,7.6,3.3,13.8,0,14.4
2011/1/17,762.35,769,51.25,2.875,15.5,8.4,3.2,15.9,0,7.4
2011/1/18,759.825,766.4,44.28571429,3.571428571,13.85714286,11.3,5,18.1,0,9.3
2011/1/19,758.05,764.55,43.66666667,3.833333333,12.5,12.3,8.4,18.8,0,12.2
2011/1/20,758.025,764.575,63.875,5.875,11.5,9.9,8.1,13.3,0,17.7
2011/1/21,759.75,766.375,55.375,5.875,19.5,9.1,6.3,14.5,0,22.2
2011/1/22,761.025,767.7,62.125,4.125,12.25,7.1,3.8,11.6,0,9.6
2011/1/23,761.075,767.65,59.5,4.25,11.5,10.5,9,13.8,0,13.2
2011/1/24,762.475,769.075,58.375,4.5,12.625,9,7.6,11.1,0,17.6
2011/1/25,762.725,769.35,60.85714286,3.285714286,11,9.9,7.6,14,0,12
2011/1/26,762.875,769.5,63.25,3.25,12,11.4,7.6,17.6,0,10.05
2011/1/27,762.5,769.025,59.25,2.5,15,13.4,9.1,21.2,0,8.1
2011/1/28,762.825,769.325,54.25,6.5,17.25,12.4,10.5,15.6,0,21.2
2011/1/29,764.15,770.8,50.25,6,22.5,9.4,6.7,13.7,0,21.8
2011/1/30,764.775,771.425,46.75,4.75,22,8.7,4.4,14.7,0,19.1
2011/1/31,763.425,770.025,44.25,2.75,19.5,10.4,6,16.9,0,13.4
2011/2/1,761.325,767.9,46,3.25,15.25,12.2,8.5,18.1,0,12
2011/2/2,759.85,766.375,48,3,12.75,13.4,9.6,19.8,0,9.5
2011/2/3,758.625,765.075,64.25,1.5,7.25,15,10,22.1,0,5.7
2011/2/4,756.8,763.275,69.25,1.5,10.75,14.8,8.8,24.5,0,3.6
2011/2/5,756.725,763.175,72,1.75,8.75,14.6,9.1,25.1,0,4.8
2011/2/6,755.775,762.2,68.5,2,13.5,15.5,9.3,26.9,0,4.4
2011/2/7,753,759.375,66.5,2,16.5,17.9,12.4,25.9,0,5.9
2011/2/8,751.05,757.4,76.25,1.75,17.25,17.7,12.1,25.9,0,3.5
2011/2/9,751.025,757.325,80.5,2.25,11,19.2,14.2,25.5,0,7.1
2011/2/10,752.8,759.1,66.5,2,12,20.1,14.3,26.4,0,8.9
2011/2/11,757.125,763.575,63.5,4.75,21.25,14.2,12.6,21.8,0,18.8
2011/2/12,759.15,765.675,69.5,2.75,19.5,11.3,9.2,14.3,0,10.8
2011/2/13,757.9,764.45,91.5,5,14.5,9.2,8.6,12.2,24.8,15.8
2011/2/14,760.2,766.825,64,4,22.25,9.4,5.6,14.7,0,18
2011/2/15,760.35,767,90.5,3.75,8.5,7.2,6,11.2,11.8,9
2011/2/16,757.525,764.125,97.25,2.75,2.75,8.2,7.3,9,1.2,5.6
2011/2/17,756.225,762.8,93.25,3.5,8,10.6,8.8,12.6,0.1,9
2011/2/18,756.725,763.275,90.25,3.5,16.25,10.1,9.3,11.3,0.4,9.5
2011/2/19,758.1,764.7,95,3.25,8.75,9.5,8.7,10.7,6.9,9
2011/2/20,758.95,765.5,70.5,1.75,16.25,13,9.8,19,0,8.9
2011/2/21,758.4,764.825,75.75,1.75,12.25,14.6,12.7,18.3,0,3.9
2011/2/22,757.875,764.325,82.75,1.5,6.75,15.1,13.4,17.9,0,3.8
2011/2/23,757.15,763.6,79.75,1.25,4.25,17,14.5,20.8,0,2.4
2011/2/24,755.675,762.1,80.5,1.75,6,17.9,12.2,25.3,0,5.7
2011/2/25,755.475,761.825,79.75,1.75,11.75,19.3,13.9,26.4,0,6.5
2011/2/26,756.625,762.95,72.5,1.75,14.25,20,17.9,26.4,0,7.2
2011/2/27,755.975,762.3,81,2,11.25,20.3,17.4,25.4,0,6.8
2011/2/28,754.325,760.65,79.75,1.75,10.25,19.8,14.4,27.7,0,6.9
2011/3/1,754.875,761.225,78.25,3.75,13,18.7,15.6,27.5,0,15
2011/3/2,757.55,763.95,67,3.5,14.75,15.3,12.5,21,0,10.4
2011/3/3,757.925,764.35,67.75,4.25,13.75,16.9,12.8,23.7,0,14.7
2011/3/4,758.775,765.3,60.25,3,18,15,11.3,20.8,0,12.4
2011/3/5,757.2,763.575,69.5,2,10,17.4,13.6,21,0,7.1
2011/3/6,754.8,761.15,78.5,2,8,19.9,16.7,23.7,0,6.5
2011/3/7,757.475,763.875,64.75,7.5,21.5,15.9,13.8,20,0,24.5
2011/3/8,759.65,766.15,82.75,1.75,12.25,12.2,10.1,15.2,1.4,6.8
2011/3/9,760.5,767.025,96.25,2.75,5,12.6,11.9,13.5,11.3,7.2
2011/3/10,760.7,767.2333333,86,3.333333333,11,13.6,11.8,16,3.1,7.4
2011/3/11,759.225,765.725,83,3,10.75,14.1,12.7,16.7,0,7.1
2011/3/12,757.5,763.925,84.75,1.75,7,15.8,13.5,19.4,0,4.8
2011/3/13,755.375,761.775,79.5,2.25,6.5,19,13.5,25.1,0,8.1
2011/3/14,754.825,761.15,84.5,1,7.375,20,15.8,28.5,0,6
2011/3/15,758.05,764.4,81.75,5.25,16.75,15.9,11.5,22.6,0,20.1
2011/3/16,762.075,768.625,42.75,6.25,24.5,12.4,10.1,16.6,0,24.8
2011/3/17,760.825,767.325,48.5,2.25,22.75,13.7,11.6,16.9,0,11.4
2011/3/18,758.05,764.55,86.25,3.5,10,11.7,10.5,14.2,4.5,8.8
2011/3/19,754.25,760.75,98.5,1.75,5.375,14.4,11.3,16.4,28.9,3.6
2011/3/20,752.375,758.675,95.5,1.75,3.5,18.6,15.8,21.6,0.1,3.6
2011/3/21,752.275,758.575,89.25,2.25,7.675,23,20.3,26.8,0,5.1
2011/3/22,757.7,764.05,80.25,4.75,22,16,13.4,22.9,0,20.6
2011/3/23,760.575,767.1,64.75,3.5,21.75,13.4,11.2,16.1,0,14.9
2011/3/24,761.15,767.65,68,4.5,14.25,13.7,12.3,16,0,18.3
2011/3/25,761.775,768.3,57,3.75,18.75,15.2,12.2,19.8,0,15.2
2011/3/26,761.5,767.975,54.5,4,16,15.3,13.8,18.2,0,16.2
2011/3/27,761.425,767.975,70.75,3,14.75,12.3,9.9,15.1,0,13.5
2011/3/28,760.675,767.2,59.75,3.25,15,16.1,11.3,23.8,0,11.3
2011/3/29,760.725,767.225,65,1.75,16.75,16,10.8,23.3,0,5.7
2011/3/30,759.475,765.9,66.5,1.25,9.25,16.5,12.5,21.5,0,4.2
2011/3/31,757.675,764.075,57,1.75,10.5,18.5,12.8,25.6,0,4.7
2011/4/1,756,762.325,66.5,2.25,16.5,19.5,13.1,27.4,0,5.9
2011/4/2,754.85,761.15,77,1,10.25,20.8,14.9,27.9,0,4.2
